Partner Name|Status of partner|Line Partner|Partner Email|Phone Number|Vehicles Given|Capacity of Smallest Vehicle Given|Capacity of Biggest Vehicle Given|Depot 1 Name|Depot 1 Street|Depot 1 ZIP|Depot 1 City|Depot 1 Country|Depot 1 Latitude|Depot 1 Longitude|Depot 2 Name|Depot 2 Street|Depot 2 ZIP|Depot 2 City|Depot 2 Country|Depot 2 Latitude|Depot 2 Longitude|Depot 3 Name|Depot 3 Street|Depot 3 ZIP|Depot 3 City|Depot 3 Country|Depot 3 Latitude|Depot 3 Longitude|Depot 4 Name|Depot 4 Street|Depot 4 ZIP|Depot 4 City|Depot 4 Country|Depot 4 Latitude|Depot 4 Longitude|
Egon's Turist- & Minibusser A/S|CHARTER_PARTNER_CANDIDATE|No|gelegenheitsverkehr@flixbus.de|+4570201647|20|16|78|Zentrale|Vasbygade|DK-2450|København|Denmark|55.6576278|12.553247699999929|||||||||||||||||||||
VAL D'ENZA TOURS|CHARTER_PARTNER_CANDIDATE|No|info@valdenzatours.it|+39 0522861361|9|23|56|Montecchio Emilia (RE)|P.za Repubblica|42027|Montecchio Emilia (RE)|Italy|44.700596|10.446232|||||||||||||||||||||
AUTOCARS 3B Voyages|CHARTER_PARTNER|Yes|autocars3bbureau@aol.fr|+33494005891|16|22|59|La Crau|Avenue de toulon|83260|La Crau|France|43.14137|6.059862|||||||||||||||||||||
Sarro Voyages|CHARTER_PARTNER|Yes|contact@voyages-sarro.com|+33 5 58 73 01 00|0|4|78|Sarro|Rue de la Ferme Larrouquere|40000|Mont-de-Marsan|France|43.9102708|-0.4647329|Sarro||40301|Ortheviell|France|43.567881|-1.141168||||||||||||||
AUTOCARS HIRUAK BAT|CHARTER_PARTNER|Yes|contact@autocars-hiruak-bat.com|+33 5 59 65 73 11|27|8|63|AUTOCARS HIRUAK BAT|Avenue de Navarre|64120|Saint-Palais|France|43.32157|-1.0293215|||||||||||||||||||||
Clamart Cars bis|CHARTER_PARTNER|Yes|contact@clamartcars.fr|+33 (0) 9 70 35 19 94|39|16|57||||||||||||||||||||||||||||
Publitour Transport|CHARTER_PARTNER_CANDIDATE|No|philippe@publitour-voyages.com|+33 630744076|10|8|50|Publitour Transport||||France|45.7539438|4.8644646|||||||||||||||||||||
AUTOSERVIZI DOSSENA|CHARTER_PARTNER_CANDIDATE|No|autoservizidossena@virgilio.it|0396957305|19|8|84|Bellusco (MI)|Via Giovanni|20882|Bellusco (MI)|Italy|45.615446|9.421399|||||||||||||||||||||
Launoy Tourisme / Rambervilliers|CHARTER_PARTNER_CANDIDATE|No|contact@launoy-tourisme.fr|+33329651233|30|27|65|Launoy Tourisme|Z.I. La Grande Fin Sud|88700|RAMBERVILLERS|France|48.338637|6.6561443|||||||||||||||||||||
Chauchard Autocars / Blagnac|CHARTER_PARTNER_CANDIDATE|No|karine.esteban@carschauchard.com|+33 5 61 16 49 01|15|34|61|Chauchard|Rue de Bordebasse|31700|Blagnac|France|43.6353778|1.3725715|||||||||||||||||||||
Boubet Autocars|CHARTER_PARTNER_CANDIDATE|No|aw@boubet-voyages.fr|+33 2 33 81 70 70|0|53|61|Boubet Autocars|||Arconnay|France|48.3962951|0.0903921|||||||||||||||||||||
Omnibusbetrieb Reise-Wünsche|CHARTER_PARTNER_CANDIDATE|No|info@reise-wuensche.de|+493579770294|12|8|53|Zentrale|Am Ring|01936|Schwepnitz|Germany|51.32830999999999|13.955600000000004|||||||||||||||||||||
"Audouard Voyages|CHARTER_PARTNER|Yes|doue@audouard-voyages.com|+33241591902|0|0|0|Audouard Voyages||49310|Vihiers|France|47.1455566|-0.5230625|Audouard Voyages||49700|Doué-la-Fontaine,|France|47.19155|-0.24459||||||||||||||"
NÖL Reisen GmbH|CHARTER_PARTNER|No|office@nolreisen.at|+43 1 609 1221|10|44|49|Zentrale|Schönbrunner Allee|2331|Vösendorf|Austria|48.1255985|16.327778599999988|||||||||||||||||||||
Michel Voyages|CHARTER_PARTNER|No|contact@michelvoyages.eu|0546875628|4|53|57|Le Vergeroux|Chemin de l'Aire de Loisirs|17300|Le Vergeroux|France|45.9670582|-0.9849089|||||||||||||||||||||
Marseille Provence Evasion|CHARTER_PARTNER|No|info@marseille-provence-evasion.com|+33 6.03.40.11.57|0|15|54|Marseille Provence Evasion||||France|43.2633737|5.3738454|||||||||||||||||||||
Rhones Alpes Evasion|CHARTER_PARTNER|No|info@rhonealpes-evasion.com|+33 6.03.40.11.57|0|15|54|Rhone Alpes Evasion|||Lyon|France|45.7292737|4.8768831|||||||||||||||||||||
Berthelet|CHARTER_PARTNER|No|devis@berthelet.fr|+33474465584|25|48|67|Genas|Rue de l'Avenir|69740|Genas|France|45.719923|4.979576|||||||||||||||||||||
Keolis Oise|CHARTER_PARTNER|No|sandra.caignard@keolis.com|+33 3.44.53.93.65|15|0|67|Keolis Oise|||senlis|France|49.2049188|2.5994633|||||||||||||||||||||
Autocars Jeanneret|CHARTER_PARTNER_CANDIDATE|No|autocars-jeanneret@wanadoo.fr|+33381495252|26|9|87|Levier|Rue des Perrières|25270|Levier|France|46.952336|6.108813|||||||||||||||||||||
Lieutaud|CHARTER_PARTNER|No|contact@cars-lieutaud.fr|33490863675|30|8|61|Lieutaud|||Vaison la romaine|France|44.242536|5.080385|Lieutaud||||France|43.9425272|4.801984|Lieutaud|||Orange|France|44.137954|4.807783|||||||
Pierrot Voyages|CHARTER_PARTNER|No|pierrot.voyages@wanadoo.fr|0231937891|7|9|63|Authie|Rue des métiers|14280|Authie|France|49.208312|-0.437509|||||||||||||||||||||
Amand Voyages|CHARTER_PARTNER|No|amand-voyages@orange.fr|02 31 09 28 38|3|53|63|Amand Voyages|Rue des Lavandières|14350|Souleuvre en Bocage|France|48.9504161|-0.9318171|||||||||||||||||||||
Les Voyages de l'Odon|CHARTER_PARTNER|No|lesvoyagesdelodon@wanadoo.fr|02 31 77 03 89|0|0|0|Voyages de l'Odon|||Saint Georges d'Aunay|France|49.0287836|-0.6749379|||||||||||||||||||||
Transports PIEL||No|dominique@voyages-piel.fr|33 2 33 96 69 70|0|0|0|Transports Piel|||Saint Georges des Groseillers|France|48.775748|-0.566165|||||||||||||||||||||
VOYAGES DUBOULLAY|CHARTER_PARTNER|No|info@voyages-duboullay.fr|02 99 57 62 57|0|0|0||||||||||||||||||||||||||||
Lheureux Lemonnier|CHARTER_PARTNER|No|jplemonnier@wanadoo.fr|0235850862|17|8|57|Luneray|Rue de la Cure|76810|Luneray|France|49.82732|0.913611|||||||||||||||||||||
CARS HANGARD|CHARTER_PARTNER|No|virginie.c@cars-hangard.fr|0235959999|100|16|81|Yvetot|Rue F. Lechevalier|76190|Yvetot|France|49.610547|0.746612|Gonfreville-l'Orcher|Zac Camp Dolent|76700|Gonfreville-l'Orcher|France|49.508896|0.221958||||||||||||||
VOYAGES RAOULT MOISE|CHARTER_PARTNER|No|voyages.moise@aliceadsl.fr|02.35.04.01.05|0|0|0|Voyages Raoult Moise|||SAINT AUBIN LE CAUF|France|49.8675757|1.1796529|||||||||||||||||||||
Denis Voyages|CHARTER_PARTNER|No|contact@carsdenis.com|0235068686|55|7|63|Rouxmesnil-Bouteilles|ZI Louis Delaporte|76370|Rouxmesnil-Bouteilles|France|49.901677|1.113021|||||||||||||||||||||
KEOLIS Seine Maritime|CHARTER_PARTNER|No|keolisseinemaritime@keolis.com|02 35 28 19 88|0|0|0|Keolis Seine-Maritime|||Fécamp|France|49.7487845|0.4076829|||||||||||||||||||||
CARS SIMPLON|CHARTER_PARTNER|No|devis1@simplon.fr|0254823871|53|34|79|Ouzouer-le-Marché|Rue de la Libération|41240|Ouzouer-le-Marché|France|47.905895|1.525581|||||||||||||||||||||
Voyages Taquet|CHARTER_PARTNER|No|marie-christine.taquet@ratpdev.com|+33 3 22 95 39 91|0|0|0|Voyages Taquet|Rue de Rouen|80000|Amiens|France|49.88583|2.2683237|||||||||||||||||||||
Delannoy Voyages|CHARTER_PARTNER|No|delannoy.voyages@wanadoo.fr|0322327023|6|55|63|Bernaville|Route des Canaples|80370|Bernaville|France|50.131543|2.172577|||||||||||||||||||||
Autocars Gilles SPRL|CHARTER_PARTNER|No|info@gilles.be|02/537.28.98|0|37|54|Autocars Gilles||||Belgium|50.8284351|4.3403948|||||||||||||||||||||
Voyages Degrève|CHARTER_PARTNER|No|info@voyagesdegreve.be|068 28 35 01|0|0|0|Degrève||||Belgium|50.63879|3.778782|||||||||||||||||||||
PULMINO COACHES SPRL|CHARTER_PARTNER|No|liliane.santini.pulmino@skynet.be|32 (0) 2 721 52 91|5|18|51|Pulmino|||Waterloo|Belgium|50.7041142|4.4089834|||||||||||||||||||||
SAP AUTONOLEGGI|CHARTER_PARTNER_CANDIDATE|No|sap.autonoleggi@libero.it|0577938115|8|16|50|POGGIBONSI (SI)|V. S.Gimignano||POGGIBONSI (SI)|Italy|43.468769|11.136627|||||||||||||||||||||
Reisebüro Növermann GmbH|CHARTER_PARTNER_CANDIDATE|No|nils.samesch@reisebuero-noevermann.de|+492104924690|19|3|78|Zentrale|Freiheitsstr.|40822|Mettmann|Germany|51.250787|6.977827|||||||||||||||||||||
Autocars Albanais voyages|CHARTER_PARTNER|No|Autocar@albanais-voyages.com|04 50 01 05 40|45|8|63|Autocars Albanais|Avenue Gantin|74150|Rumilly|France|45.8458429|5.9581258|||||||||||||||||||||
Autocar Saba|CHARTER_PARTNER|No|saba.moreno.juan@saba-autocar.com|+33450513809|30|7|65|Seynod|Rue de la Bouverie|74600|Seynod|France|45.881526|6.1119|||||||||||||||||||||
Menguy Burban|CHARTER_PARTNER|No|commercial@autocars-menguy-burban.fr|01.43.86.63.99|0|9|93|Autocars Menguy Burban|||Valenton|France|48.7503126|2.4676588|||||||||||||||||||||
Autocars BASSET|CHARTER_PARTNER|No|info@basset-eurobus.com|04 91 25 05 62|9|53|63|Autocars BASSET|||Marseille|France|43.282785|5.4547042|||||||||||||||||||||
Capitale Champagne|CHARTER_PARTNER|No|capitalechampagne@orange.fr|+33 3 26 59 52 64|0|12|78|Capitale Champagne||||France|49.2254953|4.0011687|||||||||||||||||||||
Autocars Sarlin|CHARTER_PARTNER|No|autocars.sarlin@wanadoo.fr|0442043535|30|22|63|Barcelonnette|Place Aimé Gassier|04400|Barcelonnette|France|44.386111|6.651768|La Destrousse|Route Nationale 96 - Quartier Le Soleillet|13112|La Destrousse|France|43.37085|5.607833||||||||||||||
Transports Pages|CHARTER_PARTNER|No|autocars-pages@orange.fr|04 68 53 49 00|0|0|0|Transports Pages|||Thuir|France|42.6328896|2.7569363|||||||||||||||||||||
Autocars Metereau|CHARTER_PARTNER|No|n.joyeux@metereau-autocars.fr|+33 (0)5 46 47 00 96|3|57|61|Autocars Metereau|Z.A. La Roue|17600|Saujon|France|45.674004|-0.979967|||||||||||||||||||||
SALVADORI AUTOLINEE|NON_CHARTER_PARTNER|No|salvadori@grupposalvadori.it|0541820194|0|0|0|Cattolica RN|Via Saludecese|47841|Cattolica RN|Italy|43.954307|12.727254|||||||||||||||||||||
Sofadou Voyages|CHARTER_PARTNER|No|sofadou.voyages@orange.fr|+33 6 87 91 89 64|9|15|59|Sofadou Voyages|||Santeny|France|48.7182102|2.5640696|||||||||||||||||||||
Cab Solution|CHARTER_PARTNER_CANDIDATE|Yes|contact@cabsolution.fr|0149000000|10|7|53|Argenteuil|Rue d'Epinay|95100|Argenteuil|France|48.954909|2.279138|||||||||||||||||||||
Groupe Perraud|EX_PARTNER|No|sandra.levy@groupeperraud.com|04.76.35.80.21|0|0|0||||||||||||||||||||||||||||
Aquitaine Cars|CHARTER_PARTNER|No|harrive@aquitaine-cars.com|+33 5.57.49.09.44|0|26|61|Aquitaine Cars||||France|45.0131673|-0.0648422|||||||||||||||||||||
"do not use_Autonoleggio B&B|CHARTER_PARTNER_CANDIDATE|No|giovanni.bernardibus@libero.it|+393357370026|8|17|57|Autonoleggio B&B|Via del Potasso, n°5 · 12010 Roccasparvera (CN)|||Italy|44.3350617|7.4326373|||||||||||||||||||||"
SARL TRANSHORIZON AUTOCARS/ Saint-Denis-de-Pile & Montguyon|CHARTER_PARTNER|No|abdess@autocars-transhorizon.com|0557243882|11|9|63|Montguyon|Rue Perigord|17270|Montguyon|France|45.213135|-0.183694|Saint Denis-de-Pile|Route des Artigues|33910|Saint Denis-de-Pile|France|44.971626|-0.16538||||||||||||||
TEIXEIRA VOYAGES|CHARTER_PARTNER|No|teixeira-voyages@wanadoo.fr|+33 2 37 82 46 30|15|8|63|Teixeiras||28500|Cherisy|France|48.7454057|1.4285705|||||||||||||||||||||
TRANSPORTS RUBIO|CHARTER_PARTNER|No|Corinne@voyagesrubio.fr|04.68.27.09.98|18|19|55|Transports Rubio|||Ornaisons|France|43.173604|2.8326593|||||||||||||||||||||
BUONOCORE GROUP - EUROBOOKING SRL|CHARTER_PARTNER_CANDIDATE|No|dirgen@buonocore-group.it|0039081 951761|0|0|0|Salerno SA|Via Torrione|84100|Salerno|Italy|40.672206|14.78006|||||||||||||||||||||
Genovarent|CHARTER_PARTNER_CANDIDATE|No|info@genovarent.it|+39010564003|27|8|55|Genovarent|Via Ruspoli|16129|Genova|Italy|44.398258|8.949557|||||||||||||||||||||
Lorenzini|CHARTER_PARTNER_CANDIDATE|No|info@autolineelorenzini.it|+39018766804|30|28|88|Lorenzini|Via Larga|19034|Ortonovo (SP)|Italy|44.077439|10.029865|||||||||||||||||||||
Tuscany Bus|CHARTER_PARTNER_CANDIDATE|No|s.corti@lcsbus.it|+3905861888625|7|50|62|Tuscany bus|Piazzale dei Marmi|57123|Livorno|Italy|43.552596|10.301008|||||||||||||||||||||
Blaguss Alps GmbH|CHARTER_PARTNER|No|salzburg@blaguss.com|+43662650000|10|18|76|Zentrale|Anton-Graf-Straße|05020|Salzburg|Austria|47.8069293|13.067433100000017|||||||||||||||||||||
Touristik Baumüller|CHARTER_PARTNER_CANDIDATE|No|wbaumueller@baumueller-reisen.de|+4991909954750|1|49|49||||||||||||||||||||||||||||
Lyst-Reisen Stefan Lyding KG|EMERGENCY_PARTNER|No|stefan.lyding@lyst-reisen.de|+499364813011|2|49|49|Zentrale|Sonnenstraße|97225|Zellingen|Germany|49.89186|9.826299|||||||||||||||||||||
"SEQUI|CHARTER_PARTNER_CANDIDATE|No|info@sequi.it|+39057131772|5|19|54|SEQUI|Via S.Tommaso,||Santa Croce sull´Arno|Italy|43.709427|10.777846|||||||||||||||||||||"
FAP SRL|CHARTER_PARTNER_CANDIDATE|No|info@fapbus.It|0573533044|10|19|63|FAP SRL|Via di Canapale|51100|Pistoia|Italy|43.916827|10.940671|||||||||||||||||||||
Donati|CHARTER_PARTNER_CANDIDATE|No|info@donatitrasporti.it|+390586790702|5|5|53|Donati|Via G. Rossa|57013|Rosignano Solvay (LI)|Italy|43.400626|10.453322|||||||||||||||||||||
Corti Bus|CHARTER_PARTNER_CANDIDATE|No|info@cortibus.it|05861866837|5|30|50|CORTI BUS|Via Roma|57014|Collesalvetti|Italy|43.596629|10.475047|||||||||||||||||||||
"BIANCHINI|CHARTER_PARTNER_CANDIDATE|No|info@sambianchini.it|0541.389211|32|7|88|Bianchini|2, V. Giovanni Meli - 47900 Rimini (RN)|47900|Rimini|Italy|44.045686|12.595916|||||||||||||||||||||"
CORNACCHINI|CHARTER_PARTNER_CANDIDATE|No|info@cornacchini.it|0532883275|16|8|62|CORNACCHINI|Via Farini|44012|Pilastri (FE)|Italy|44.946165|11.286652|||||||||||||||||||||
Corbus|CHARTER_PARTNER_CANDIDATE|No|info@corbus.it|+390532883312|17|21|88|CORBUS|Via Farini|44012|Pilastri|Italy|44.945589|11.287336|||||||||||||||||||||
ROSSI AUTOSERVIZI|CHARTER_PARTNER_CANDIDATE|No|info@rossiautoservizi.it|+39051828826|8|8|56|ROSSI AUTOSERVIZI|Via F.lli Bastia|40010|Sala Bolognese (BO)|Italy|44.625277|11.272074|||||||||||||||||||||
"LEONARDI VIAGGI|CHARTER_PARTNER_CANDIDATE|No|noleggio@leonarditours.com|0445362169|7|29|84|LEONARDI VIAGGI|Via ca' Orecchiona, 12 · 36016 Thiene (Vicenza)|36016|Thiene|Italy|45.690025|11.507154|||||||||||||||||||||"
"BALDENSE|CHARTER_PARTNER_CANDIDATE|No|Info@baldense.it|+390456206842|4|54|54|BALDENSE|Via San Giuseppe Artigiano 19, 37010 Costermano (VR)|37010|Costermano|Italy|45.586531|10.750173|||||||||||||||||||||"
"VTS|CHARTER_PARTNER_CANDIDATE|No|info@voyagerts.com|+390498206900|8|6|53|VTS|Via Trieste 32, 35121, Padova|35121|Padova|Italy|45.413957|11.878277|||||||||||||||||||||"
"MARCHESINI|CHARTER_PARTNER_CANDIDATE|No|info@marchesinitours.it|+390442640658|6|29|54|MARCHESINI|Viale del Commercio, 39 Minerbe (VR)||Miberbe|Italy|45.23157|11.358551|||||||||||||||||||||"
"GIRARDI|CHARTER_PARTNER_CANDIDATE|No|info@girardiviaggi.it|+390424462256|13|20|50|GIRARDI|Via Rendola, 14 - 36012 ASIAGO (Vicenza)|36012|Asiago|Italy|45.880361|11.521682|||||||||||||||||||||"
FAVARETTO|CHARTER_PARTNER_CANDIDATE|No|info@autoservizifavaretto.it|+39042364351|20|13|54|FAVARETTO|Via Cavallea|31040|Pederobba TV|Italy|45.85385999999999|11.987932999999998|||||||||||||||||||||
"COGO|CHARTER_PARTNER_CANDIDATE|No|viaggi@cogo.it|+390444886737|8|8|52|COGO|VIA 4 NOVEMBRE, 10 - 36021 BARBARANO VICENTINO (VI)|36021|BARBARANO VICENTINO|Italy|45.409251|11.544261|||||||||||||||||||||"
CAVERZAN|CHARTER_PARTNER_CANDIDATE|No|info@caverzanbus.it|+39042323328|6|24|74|Caverzan|via Galileo Galilei|31044|Montebelluna (TV)|Italy|45.774249|12.05257|||||||||||||||||||||
PAVIN AUTOSERVIZI|CHARTER_PARTNER_CANDIDATE|No|info@pavinautoservizi.com|0495744123|8|8|54|Pavin||||Italy|45.582791|11.861969|Pavin|VIA CORSE|35010|VILLA DEL CONTE (PD)|Italy|45.755133|9.263042000000041||||||||||||||
CANALIBUS|CHARTER_PARTNER_CANDIDATE|No|canalibus@libero.it|+390735701749|14|9|64|CANALIBUS|Via della Barca 9 - Fraz. di Centobuchi 63076 - Monteprandone (AP)|63076|Fraz. di Centobuchi 63076 - Monteprandone (AP)|Italy|42.901977|13.864474|||||||||||||||||||||
"PAGLIARINI|CHARTER_PARTNER_CANDIDATE|No|info@pagliarinibus.net|+390733784306|9|8|76|Pagliarini|Viale Matteotti, 104 - 62012 Civitanova Marche (MC)|62012||Italy|43.311664|13.727661|||||||||||||||||||||"
"LUBERTI|CHARTER_PARTNER_CANDIDATE|No|info@lubertibus.it|+39073643834|9|7|87|LUBERTI|Via della Pisana|1036|Rome|Italy|41.8536021|12.3826752|LUBERTI|Strada Provinciale 31 dell'Aspo,|63100|Ascoli Piceno AP, Italia|Italy|42.8422942|13.622229999999945||||||||||||||"
"MADE BUS|CHARTER_PARTNER_CANDIDATE|No|info@madebus.it|+390736403564|11|8|81|MADE BUS|Strada della Bonifica, 54 - 63100 - Ascoli Piceno|||Italy|42.849219|13.648574|||||||||||||||||||||"
"REALI|CHARTER_PARTNER_CANDIDATE|No|info@francescoreali.it|+390734226962|18|20|80|Reali|Via Battisti, 14 - 63017 Porto San Giorgio AP|||Italy|43.182606|13.796872|||||||||||||||||||||"
D'Agostino Tour|CHARTER_PARTNER_CANDIDATE|No|dagostinotour@gmail.com|+39081 7116118|18|9|52|D'Agostino tour|Via colonne 8/A 80014 Giugliano in Campania (NA)|80014||Italy|40.928894|14.21883|||||||||||||||||||||
"Perrotta Bus|CHARTER_PARTNER_CANDIDATE|No|info@perrottabusservice.com|00393314656091|5|8|54|Perrotta Bus|Piazza Garibaldi 3, Napoli|||Italy|40.851625|14.267893|||||||||||||||||||||"
Visus Bus|CHARTER_PARTNER_CANDIDATE|No|info@visusbus.com|+393289203000|5|8|51|Visus bus|Ferrarska Ulica 14 - 6000 - CAPODISTRIA - SLOVENIA|||Italy|45.543635|13.733849|||||||||||||||||||||
"Masciulli viaggi|CHARTER_PARTNER_CANDIDATE|No|info@masciulliviaggi.it|+390871382259|6|6|56|Masciulli Viaggi|anta Chiara, 19, 66011 Bucchianico CH, Italien|66011||Italy|42.304259|14.184305|||||||||||||||||||||"
"Saf|CHARTER_PARTNER_CANDIDATE|No|info@saf.ud.it|+390432608112|20|16|85|Saf|Via del Partidor, 13, Udine, Italien||Udine|Italy|46.042746|13.248528|||||||||||||||||||||"
"STPS|CHARTER_PARTNER_CANDIDATE|No|info@stps.it|+390342511212|4|25|55|STPS|Via Samaden, 35 23100 Forcola SO|23100|Forcola|Italy|46.164685|9.878284|||||||||||||||||||||"
"Gianolini servizi e trasporti srl|CHARTER_PARTNER_CANDIDATE|No|commerciale@gianolini.it|+390342.216220|9|8|54|Gianolini servizi e trasporti srl|Via Don Guanella, 30 23020 Montagna in Valtellina SO|||Italy|46.16962|9.906941|||||||||||||||||||||"
"Autonoleggio Bassi & C.|CHARTER_PARTNER_CANDIDATE|No|bassi.bus@gmail.com|+390342493099|10|8|54|Autonoleggio Bassi & C.|1318/6, V. Europa - 23010 Berbenno Di Valtellina (SO)|23010||Italy|46.161827|9.759417|||||||||||||||||||||"
"Chiriatti viaggi|CHARTER_PARTNER_CANDIDATE|No|nfo@chiriattiviaggi.it|+390836528551|30|8|80|Chiaritti|C.so Re d'Italia, 61 - 73013 Galatina (LE)|||Italy|40.177629|18.165914|||||||||||||||||||||"
"Ceglie Bus|CHARTER_PARTNER_CANDIDATE|No|preventivi@cegliebus.com|+390805525535|20|8|56|Ceglie bus|Via San Giorgio, 70019, Triggiano, Bari, Italien|70019|Triggiano,|Italy|41.069249|16.933693|||||||||||||||||||||"
"Guinbus|CHARTER_PARTNER_CANDIDATE|No|info@guinbus.com|+34933811214|0|0|0|Guinbus|Avinguda de la Mare de Déu de Montserrat, 202, 08041 Barcelona, España|||Spain|41.42091|2.173577|||||||||||||||||||||"
Lassak-Reisen|CHARTER_PARTNER_CANDIDATE|No|info@lassak-reisen.com|+49 3591600037|2|45|49||||||||||||||||||||||||||||
"Autocars Girardot|CHARTER_PARTNER_CANDIDATE|No|gaprost@autocars-girardot.com|+33385428319|41|16|69|Châlon sur Saône|Rue Louis Jacques Thénard|71100|Chalon-sur-Saône|France|46.812511|4.851588|Saint-Apollinaire|Rue en Rosey,|21850|Saint-Apollinaire|France|47.346467|5.084872|Saint-Vallier|Avenue Jean Jaurès|71230|Saint-Vallier|France|46.644861|4.346444|||||||"
Seemann-Reisen|CHARTER_PARTNER_CANDIDATE|No|info@seemann-reisen.de|+491723036200|1|48|48|Seemann Reisen|Rothenbücherweg|14089|Berlin|Germany|52.4948|13.181510000000003|||||||||||||||||||||
"Castano|CHARTER_PARTNER_CANDIDATE|No|info@castanobus.it|0332830000|30|8|54|Castano|Via Merano,15 21100 Varese|21100|Varese|Italy|45.829247|8.843342|||||||||||||||||||||"
"Morandi SRL|CHARTER_PARTNER_CANDIDATE|No|autoservizi@moranditour.it|0332831350|38|8|85|Morandi|Via Dandolo 1, 21100 Varese|21100|Varese|Italy|45.821482|8.828167|||||||||||||||||||||"
"Sabba|CHARTER_PARTNER_CANDIDATE|No|autolineesabba@libero.it|0364340212|12|5|56|Sabba|via Roma, 38 – 25040 Cividate Camuno (BS)|||Italy|45.942906|10.26509|||||||||||||||||||||"
Bonomi SRL|CHARTER_PARTNER_CANDIDATE|No|info@autonoleggibonomi.it|035967018|40|9|84|Bonomi|Via Vittorio Veneto 30 - Rogno -BG-|||Italy|45.864767|10.145932|||||||||||||||||||||
ROSSI BUS SPA|CHARTER_PARTNER_CANDIDATE|No|direzione@rossibus.it|068887400|16|20|56|ROSSI BUS SPA|Via Salaria 1531
"AUTOLINEE PALMENTERI|CHARTER_PARTNER_CANDIDATE|No|info@autolineepalmentieri.it|0828601033|11|50|50|Autolinee Parlamentari|v. Torricella Caracciolo|84025|Eboli, SA|Italy|40.6179234|15.05643329999998|||||||||||||||||||||"
"MAGNI|CHARTER_PARTNER_CANDIDATE|No|info@magniturismo.it|0776301351|10|54|54|MAGNI|Via Casilina Nord, Km. 135, n° 190 - 03043 CASSINO (FR)|||Italy|41.480364|13.817876|||||||||||||||||||||"
"REALI TOURS|CHARTER_PARTNER_CANDIDATE|No|info@realitours.it|0775409142|20|8|61|REALI TOURS|Via Campello, 19 - 03011 ALATRI|||Italy|41.680251|13.376814|||||||||||||||||||||"
"FIASCHETTI PULMANS|CHARTER_PARTNER_CANDIDATE|No|info@fiaschetti.it|0775229494|10|4|56|FIASCHETTI PULMANS|Via Morolense km 10,500 - 03017 Morolo FR|||Italy|41.644166|13.219846|||||||||||||||||||||"
"SEATOUR|CHARTER_PARTNER_CANDIDATE|No|v.ferri@seatour.it|064192.973|0|0|0|SEATOUR|Via Carciano, 29/31"
DI FONZO|CHARTER_PARTNER_CANDIDATE|No|noleggi@difonzobus.com|0873364785|17|9|80|DI FONZO|Via S.Antonio Abate 66054 Vasto (CH)|||Italy|41.867169|14.542227|||||||||||||||||||||
"DELLA PENNA|CHARTER_PARTNER_CANDIDATE|No|info@dellapenna.it|0815614255|40|8|53|DELLA PENNA|via argine, 506 - 80147 Napoli|||Italy|40.856322|14.323565|||||||||||||||||||||"
GRUPPO TINTI|CHARTER_PARTNER_CANDIDATE|No|info@noleggiobus.com|0666183075|10|8|65|GRUPPO TINTI|Sede: Via Alessandro Fantuzzi n.9 – 00166 ROMA (RM)|||Italy|41.88034|12.360814|||||||||||||||||||||
"SABRINA SERVICE|CHARTER_PARTNER_CANDIDATE|No|info@sabrinaservice.it|0776 311354|0|0|0|SABRINA SERVICE|Via Sferracavalli, 27 - 03043 CASSINO (FR)|||Italy|41.511706|13.835036|||||||||||||||||||||"
"FORMIANOLEGGI|CHARTER_PARTNER_CANDIDATE|No|formianoleggi@formianoleggi.it|0771771938|10|16|54|FORMIANOLEGGI|Via Olivastro Spaventola, snc - 04023 - FORMIA(LT)|||Italy|41.269523|13.630606|||||||||||||||||||||"
GENERAL TRAVEL|EX_PARTNER|No|info@generaltravel.it|337922060|0|0|0|GENERAL TRAVEL|Via Delle Ginestre 2/A Alatri (Fr)|||Italy|41.741735|13.33381|||||||||||||||||||||
CALICIOTTI BUS|CHARTER_PARTNER_CANDIDATE|No|caliciottiviaggi@gmail.com|06 96492149|0|0|0|CALICIOTTI BUS|Via Roma 58 - LARIANO|||Italy|41.726559|12.832374|||||||||||||||||||||
"SAVINO|CHARTER_PARTNER_CANDIDATE|No|info@savinobus.it|011 9172141|14|7|56|SAVINO|Via Maestra, 18, Fraz. Torassi, 10034 Chivasso - TO|||Italy|45.19093|7.88981|||||||||||||||||||||"
non contattare BARGAGLI|CHARTER_PARTNER_CANDIDATE|No|info@bargagliautolinee.it|0577786223|12|19|56|BARGAGLI|Via Tevere 51/59 - 53025 Piancastagnaio (Siena) - ITALIA|||Italy|42.851287|11.699341|||||||||||||||||||||
CARONNA BUS|CHARTER_PARTNER_CANDIDATE|No|info@caronnabus.com|050780227|5|6|62|CARONNA BUS|via rotina 24 Cascina PI|||Italy|43.659139|10.547311|||||||||||||||||||||
"LABRONICA|CHARTER_PARTNER_CANDIDATE|No|info@labronicabus.it|0586407114|12|9|64|LABRONICA|Via dei Condotti Vecchi, 8 - livorno|||Italy|43.553184|10.338969|||||||||||||||||||||"
CAPERNA|CHARTER_PARTNER_CANDIDATE|No|commerciale@capernabus.com|067232517|70|20|88|CAPERNA|via giovanni da udine 29/31 - Roma - Italia|||Italy|41.907652|12.586802|||||||||||||||||||||
